Topic 1
	edwards	0.0928573
	kerry	0.0701613
	john	0.0271764
	ticket	0.0230499
	general	0.0213305
	veep	0.0202988
	choice	0.0192672
	gephardt	0.0185794
	running	0.0182355
	gore	0.0172039
	kerrys	0.0158284
	presidential	0.0110141
	sen	0.00998245
	jul	0.00998245
	nomination	0.00998245
	trial	0.00963857
	guy	0.00929469
	pick	0.00929469
	nominee	0.00860694
	mate	0.0075753
Topic 2
	american	0.0214799
	catholic	0.0205854
	faith	0.019691
	explosives	0.017902
	church	0.0170076
	melanie	0.0152187
	religious	0.0143242
	oct	0.013877
	religion	0.0120881
	politicians	0.0116409
	community	0.0111936
	security	0.0111936
	social	0.0111936
	address	0.00851027
	force	0.00851027
	couple	0.00806305
	muslim	0.00806305
	society	0.00761582
	bring	0.00761582
	move	0.00716859
Topic 3
	billion	0.0438029
	bush	0.042041
	administration	0.0347418
	budget	0.0269391
	years	0.0216534
	cost	0.0191364
	year	0.0188847
	deficit	0.0171228
	million	0.0168711
	government	0.0158643
	spending	0.0138507
	federal	0.0120888
	record	0.0100753
	costs	0.00982355
	change	0.00856506
	wont	0.00856506
	dollars	0.00806166
	time	0.00806166
	money	0.00780996
	health	0.00780996
Topic 4
	senate	0.0583865
	obama	0.029371
	state	0.0279893
	candidate	0.0221171
	community	0.02039
	campaign	0.0190083
	farmer	0.0183174
	dkos	0.017972
	race	0.0169357
	running	0.015554
	elections	0.0152086
	illinois	0.0145178
	win	0.0134815
	nancy	0.0131361
	cohen	0.0131361
	money	0.0127907
	website	0.0124452
	ohio	0.011409
	barack	0.0110635
	statement	0.0107181
Topic 5
	wilson	0.018812
	nixon	0.0137684
	remember	0.0128514
	atrios	0.0123929
	deal	0.0123929
	piece	0.0114759
	fair	0.0101004
	enron	0.0101004
	lost	0.0101004
	major	0.0101004
	areas	0.00964189
	guy	0.00826638
	affair	0.00826638
	dinner	0.00826638
	carter	0.00826638
	reynolds	0.00780787
	times	0.00780787
	left	0.00780787
	article	0.00734937
	resignation	0.00734937
Topic 6
	people	0.0265613
	time	0.0224759
	power	0.0186176
	sense	0.0115817
	year	0.0104469
	democracy	0.0102199
	hard	0.00999296
	free	0.00953903
	true	0.00885814
	word	0.00885814
	place	0.00863118
	makes	0.00840422
	fact	0.00840422
	success	0.00817725
