Topic 1
	bush	0.0653723
	bushs	0.0321704
	guard	0.0317553
	national	0.0307178
	service	0.0261525
	texas	0.025115
	records	0.0234549
	military	0.0188896
	duty	0.0172295
	air	0.0159844
	years	0.0110041
	white	0.0107966
	awol	0.00996658
	record	0.00955156
	president	0.00955156
	documents	0.00955156
	unit	0.008514
	released	0.008514
	vietnam	0.00768395
	active	0.00726893
Topic 2
	house	0.0349604
	officials	0.031803
	white	0.0297732
	administration	0.0290966
	intelligence	0.0234584
	bush	0.0196244
	official	0.0161287
	report	0.0135351
	cia	0.013084
	office	0.0126329
	senior	0.0109415
	reports	0.00913723
	president	0.00902447
	information	0.00879894
	washington	0.00846064
	department	0.00823511
	top	0.00812235
	security	0.00789682
	times	0.00710746
	government	0.00710746
Topic 3
	carson	0.0765071
	oklahoma	0.0564309
	coburn	0.0543541
	senate	0.0436237
	brad	0.0325472
	republican	0.0204323
	state	0.0180093
	race	0.0169709
	tom	0.0162786
	elections	0.0159325
	oksen	0.0152402
	city	0.0124711
	candidate	0.0121249
	humphreys	0.0117788
	coburns	0.0117788
	poll	0.0110865
	tulsa	0.0100481
	lead	0.00900968
	region	0.0083174
	latest	0.00797126
Topic 4
	political	0.0282814
	campaign	0.0262901
	people	0.0242989
	politics	0.0207146
	important	0.0141436
	california	0.0105593
	local	0.00996196
	candidate	0.00976284
	arent	0.00976284
	long	0.00976284
	america	0.00936459
	community	0.00936459
	time	0.0077716
	field	0.00757247
	put	0.00757247
	country	0.00737335
	democracy	0.00737335
	level	0.00717423
	failed	0.0069751
	year	0.0069751
Topic 5
	senate	0.0624153
	race	0.0331804
	colorado	0.0298629
	elections	0.0215693
	republican	0.0215693
	salazar	0.021362
	seat	0.0178372
	gop	0.0172152
	dscc	0.0159712
	south	0.0153492
	carolina	0.0151418
	democratic	0.0120317
	georgia	0.0120317
	coors	0.0114097
	tenenbaum	0.010373
	democrat	0.010373
	demint	0.0093363
	election	0.0093363
	campaign	0.0093363
	dem	0.00871428
Topic 6
	women	0.0542532
	men	0.0403115
	family	0.0180048
	values	0.0177513
	people	0.0134421
	children	0.0131886
	country	0.0119212
	support	0.0114142
	womens	0.0104002
	republicans	0.0101468
	watch	0.00989327
	general	0.00989327
	young	0.00913282
	love	0.00862585
	place	0.00837236
	life	0.00837236
	son	0.00735842
	kind	0.00735842
	live	0.00710493
	parents	0.00710493
Topic 7
	love	0.0193467
	red	0.0162637
	win	0.0157032
	baseball	0.0140216
	youre	0.0131808
	play	0.0106583
	bad	0.0103781
	damn	0.0100978
	team	0.0100978
	sox	0.00953726
	start	0.009257
	kind	0.009257
	nice	0.00897673
	game	0.00897673
	early	0.00869646
	message	0.00869646
	coming	0.00841619
