Topic 1
	bush	0.0713161
	bushs	0.0325516
	national	0.0315151
	guard	0.0290276
	service	0.0242597
	records	0.0240524
	texas	0.0199065
	house	0.0172116
	military	0.0170043
	white	0.0165898
	duty	0.0155533
	air	0.015346
	documents	0.0112
	awol	0.0107854
	record	0.0101635
	unit	0.00850517
	released	0.00809058
	time	0.00767599
	george	0.00726139
	years	0.0070541
Topic 2
	officials	0.0327039
	intelligence	0.0252835
	administration	0.0242773
	official	0.0233969
	house	0.0223908
	white	0.018995
	report	0.0177373
	senior	0.0153476
	department	0.0144672
	office	0.0127064
	cia	0.0117003
	defense	0.0108199
	government	0.0103168
	top	0.0100653
	committee	0.0086818
	washington	0.0086818
	information	0.00843026
	bush	0.00843026
	pentagon	0.00830449
	director	0.00830449
Topic 3
	carson	0.0784965
	oklahoma	0.0599261
	coburn	0.0550207
	senate	0.0406549
	brad	0.0283914
	state	0.0224348
	republican	0.0199821
	elections	0.0199821
	tom	0.0185806
	oksen	0.0150767
	poll	0.0147263
	humphreys	0.0119233
	coburns	0.0119233
	city	0.0119233
	race	0.0115729
	tulsa	0.0108721
	lead	0.00947055
	region	0.00912017
	candidate	0.00876978
	nrsc	0.00876978
Topic 4
	local	0.0257402
	politics	0.0221284
	campaign	0.0153564
	year	0.0146792
	california	0.0146792
	political	0.0144535
	election	0.0137763
	important	0.0128734
	effort	0.0121962
	people	0.0119704
	place	0.00926162
	recall	0.00903588
	arnold	0.00858442
	washington	0.00813295
	field	0.00790721
	government	0.00768148
	base	0.00745575
	left	0.00745575
	places	0.00745575
	area	0.00745575
Topic 5
	senate	0.0628381
	race	0.0362476
	colorado	0.0287628
	salazar	0.0202933
	gop	0.0183236
	seat	0.0173388
	elections	0.016157
	republican	0.015763
	dscc	0.015763
	democratic	0.0147782
	south	0.0139903
	carolina	0.0133994
	dem	0.0120207
	coors	0.0118237
	party	0.0116267
	georgia	0.0116267
	general	0.0110358
	ken	0.010051
	dems	0.010051
	candidate	0.010051
Topic 6
	women	0.05843
	men	0.0390469
	family	0.0281269
	children	0.0191179
	life	0.0155689
	values	0.0152959
	people	0.0117469
	womens	0.0106549
	hand	0.0101089
	love	0.0101089
	parents	0.00956292
	young	0.00901692
	father	0.00847091
	watch	0.00847091
	barbara	0.00819791
	wife	0.00737891
	groups	0.00737891
	college	0.00710591
	stand	0.00683291
	live	0.00683291
Topic 7
	red	0.016333
	early	0.0140008
	baseball	0.0134825
	win	0.012446
	night	0.0121868
	game	0.0111503
	team	0.0111503
	put	0.010632
	play	0.0103729
	theyll	0.0101137
	love	0.00985462
	live	0.00985462
	watching	0.00933635
	sox	0.00907721
	hell	0.00855894
	side	0.00804067
	lost	0.00804067
	wanted	0.00778154
	left	0.0075224
	youll	0.00700414
Topic 8
	clark	0.0704246
	dean	0.0682536
	lieberman	0.0540066
	poll	0.0488506
	primary	0.0445087
	edwards	0.0434232
	democratic	0.0390813
	gephardt	0.0366389
	kerry	0.0332468
	sharpton	0.0264625
	kucinich	0.0257841
	results	0.0203567
	braun	0.0169646
	polls	0.0165575
	latest	0.0158791
	numbers	0.0153364
	national	0.0133011
	undecided	0.0119442
	dec	0.0118085
	iowa	0.0115372
Topic 9
	bad	0.0212396
	thought	0.0173077
	guy	0.0167835
	deal	0.0146865
	apparently	0.013638
	news	0.0128516
	find	0.0118031
	josh	0.0112789
	article	0.0112789
	cnn	0.0110168
	ill	0.0102304
	number	0.00944403
	kind	0.00891978
	mentioned	0.00865766
	found	0.00865766
	means	0.00839553
	breaking	0.00839553
	video	0.00813341
	ive	0.00787129
	check	0.00787129
Topic 10
	investigation	0.0312336
	documents	0.0177784
	federal	0.014478
	plame	0.0142242
	justice	0.0129548
	attorney	0.0127009
	criminal	0.0121932
	jury	0.0116854
	information	0.01067
	grand	0.0104161
	leak	0.00990834
	lawyers	0.00990834
	time	0.00965447
	affair	0.00965447
	fbi	0.00914673
	ashcroft	0.00914673
	matter	0.00889286
	cia	0.00889286
	administration	0.00863898
	subpoenas	0.00863898
Topic 11
	delay	0.0860016
	house	0.0444559
	committee	0.0297139
	texas	0.0277036
	ethics	0.0272569
	tom	0.0174288
	delays	0.0151952
	majority	0.0147485
	republican	0.0122915
	elections	0.0120681
	leader	0.0116214
	investigation	0.0116214
	morrison	0.0107279
	republicans	0.00916439
	enron	0.0078242
	complaint	0.00737748
	rep	0.00715411
	washington	0.00693075
	charges	0.00648402
	indicted	0.00648402
Topic 12
	iraq	0.0568861
	iraqi	0.0379772
	government	0.0151936
	forces	0.0148836
	officials	0.0145736
	chalabi	0.0133337
	american	0.0131787
	shiite	0.0124037
	najaf	0.0110088
	iraqis	0.0110088
	council	0.0105439
	coalition	0.0103889
	occupation	0.00992389
	violence	0.00899395
	elections	0.00883896
	baghdad	0.00852898
	city	0.008219
	troops	0.008219
	sadr	0.008219
	power	0.00806401
Topic 13
	republicans	0.0649509
	democrats	0.0551668
	senate	0.0364421
	bill	0.0307066
	republican	0.0273328
	democratic	0.0246338
	gop	0.0214286
	vote	0.0165366
	majority	0.0138375
	congress	0.0135002
	leader	0.0128254
	sen	0.012488
	committee	0.0118133
	democrat	0.0108011
	house	0.010295
	daschle	0.00928289
	pelosi	0.00894551
	dems	0.00860812
	frist	0.00793336
	hastert	0.00776467
Topic 14
	november	0.0420505
	ground	0.0407766
	falling	0.036955
	trouble	0.0344072
	reverse	0.0318594
	slight	0.0263393
	stocks	0.0263393
	direwolf	0.02549
	stay	0.0250654
	tunesmith	0.0233669
	parecommend	0.0229422
	lead	0.0225176
	atlanta	0.0216683
	friends	0.0203945
	duderino	0.0195452
	lzmd	0.0191206
	voting	0.0186959
	bob	0.0182713
	repub	0.0178467
	pictures	0.0174221
Topic 15
	saddam	0.0617294
	iraq	0.0394342
	war	0.029812
	hussein	0.0258223
	iraqi	0.0251183
	iraqis	0.0225367
	american	0.0173736
	saddams	0.0162002
	people	0.0152614
	capture	0.0147921
	regime	0.0143227
	troops	0.0126799
	forces	0.0117411
	attacks	0.0112718
	occupation	0.0105677
	country	0.0105677
	fall	0.00915958
	finally	0.00822083
	lost	0.00822083
	weve	0.00798614
Topic 16
	clinton	0.0935939
	bill	0.0355344
	clintons	0.027131
	hillary	0.0183457
	years	0.0175817
	president	0.0168178
	surgery	0.0118522
	dole	0.0114702
	history	0.0110882
	couple	0.0107062
	tomorrow	0.00994231
	note	0.00956034
	office	0.00917837
	small	0.00879639
	democrats	0.00879639
	heres	0.00841442
	brought	0.00841442
	york	0.00841442
	heart	0.00803245
	general	0.00765048
Topic 17
	areas	0.0194829
	thousands	0.016986
	reported	0.0154879
	years	0.0144891
	found	0.0137401
	report	0.012991
	workers	0.0127413
	data	0.0117426
	states	0.0114929
	health	0.0112432
	hundreds	0.0102444
	times	0.00924568
	news	0.00924568
	york	0.00799724
	medical	0.00774756
	reynolds	0.00774756
	previous	0.00749787
	area	0.00724818
	united	0.00724818
	making	0.0067488
Topic 18
	meteor	0.103335
	blades	0.102411
	space	0.0272836
	time	0.0228916
	poll	0.0201177
	years	0.0180372
	past	0.0113336
	bad	0.00925311
	stay	0.00879079
	control	0.00855963
	friday	0.00855963
	weve	0.00855963
	system	0.00832847
	earth	0.00740383
	notes	0.00717267
	wont	0.00647919
	oct	0.00624803
	george	0.00624803
	future	0.00624803
	count	0.00578571
Topic 19
	war	0.0412085
	bin	0.0353225
	terrorism	0.0288058
	laden	0.0283853
	terrorists	0.027124
	iraq	0.0233401
	terrorist	0.0224993
	administration	0.0208175
	bush	0.0201869
	osama	0.0199767
	terror	0.0187154
	attack	0.0170336
	afghanistan	0.0136702
	qaeda	0.0134599
	attacks	0.0111476
	america	0.0107271
	country	0.0105169
	fight	0.0100965
	security	0.00988626
	qaida	0.00925561
Topic 20
	iowa	0.0353038
	tom	0.0295747
	schaller	0.0292051
	democratic	0.0199647
	primary	0.0194103
	caucus	0.0184862
	dean	0.0142356
	people	0.0131268
	night	0.0120179
	moines	0.0116483
	des	0.0112787
	jan	0.0105394
	precinct	0.0103546
	ill	0.00887617
	campaign	0.00887617
	hard	0.00832174
	state	0.00832174
	event	0.00832174
	field	0.00795213
	edwards	0.00776732
Topic 21
	million	0.0894044
	money	0.0595512
	raised	0.0269842
	campaign	0.0260263
	fundraising	0.0175653
	democratic	0.0170864
	candidates	0.0167671
	cash	0.015011
	dnc	0.012776
	funds	0.0124567
	spent	0.0121374
	election	0.0121374
	spend	0.0108603
	republican	0.0102217
	spending	0.0102217
	republicans	0.00990245
	fund	0.00990245
	raising	0.00942352
	hand	0.00942352
	national	0.00926388
Topic 22
	air	0.044982
	radio	0.0398423
	america	0.0363087
	media	0.0250655
	sinclair	0.0192833
	stations	0.0176771
	york	0.0167134
	report	0.016071
	liberal	0.0151073
	leading	0.0138223
	clear	0.0135011
	television	0.01061
	ratings	0.00932508
	channel	0.00900384
	network	0.00868261
	numbers	0.00868261
	conservative	0.00836137
	audience	0.00836137
	broadcast	0.00804014
	city	0.00804014
Topic 23
	november	0.0371021
	vote	0.0275538
	reports	0.0275538
	election	0.0253503
	city	0.0227796
	anecdotal	0.0220452
	victory	0.0216779
	seamus	0.0213107
	diplomatic	0.0209434
	voters	0.0209434
	consistent	0.0205762
	voter	0.0202089
	exit	0.0194745
	profile	0.0194745
	important	0.01874
	race	0.0183727
	jiacinto	0.017271
	sep	0.0169038
	blast	0.0165365
	north	0.0165365
Topic 24
	people	0.0189333
	time	0.0148075
	hard	0.012502
	change	0.00971107
	means	0.00934704
	making	0.00874032
	end	0.00874032
	wont	0.00849763
	resources	0.00837628
	deal	0.00837628
	message	0.0081336
	win	0.00776956
	strategy	0.00764822
	long	0.00764822
	fact	0.0070415
	matter	0.0070415
	rules	0.00679881
	expect	0.00655612
	move	0.00631343
	political	0.00631343
Topic 25
	time	0.0255544
	isnt	0.0196469
	people	0.0187607
	theyre	0.0153639
	wasnt	0.0152162
	bad	0.0128532
	years	0.0121147
	lot	0.0118194
	fact	0.0112286
	real	0.0110809
	past	0.0100471
	long	0.00989942
	wrong	0.00989942
	wont	0.00975173
	left	0.00975173
	simply	0.00960404
	reason	0.00901329
	word	0.00901329
	talking	0.00827484
	started	0.00724102
Topic 26
	religious	0.0249256
	catholic	0.022232
	faith	0.0212219
	political	0.018865
	church	0.0128044
	religion	0.0124677
	carter	0.0117943
	public	0.0111209
	politicians	0.0107842
	abortion	0.0107842
	mcgreevey	0.0101108
	muslim	0.00876396
	catholics	0.00842726
	social	0.00809056
	father	0.00775386
	god	0.00741716
	family	0.00708046
	morning	0.00674376
	private	0.00674376
	force	0.00640706
Topic 27
	campaign	0.037652
	race	0.0278819
	election	0.0270198
	incumbent	0.0267325
	signs	0.0155256
	sessions	0.0135141
	win	0.0120773
	game	0.0112152
	final	0.0109279
	line	0.0109279
	presidential	0.0100658
	report	0.00891637
	sign	0.00891637
	job	0.00891637
	local	0.00862901
	talking	0.00834166
	incumbents	0.00834166
	alternative	0.00834166
	yesterday	0.0080543
	frost	0.0080543
Topic 28
	reagan	0.0496795
	research	0.0293324
	science	0.0266394
	cell	0.0212534
	reagans	0.0176628
	scientists	0.0149698
	university	0.0140721
	years	0.0134737
	stem	0.012576
	study	0.0116783
	ronald	0.0113791
	process	0.0107807
	death	0.0101822
	friday	0.00988299
	researchers	0.00958377
	human	0.00958377
	cells	0.00898533
	species	0.00778844
	disease	0.00778844
	found	0.00748922
Topic 29
	election	0.0455205
	voters	0.0414896
	voter	0.0347714
	general	0.0270455
	republican	0.0246941
	voting	0.0225107
	vote	0.0213351
	registration	0.0194876
	county	0.017976
	gotv	0.0162964
	party	0.0156246
	republicans	0.0131053
	registered	0.0124335
	ohio	0.0122655
	counties	0.0117617
	democrats	0.0109219
	ballot	0.0109219
	gop	0.0100821
	oct	0.00974621
	democratic	0.00957826
Topic 30
	iraq	0.051138
	war	0.0269185
	blair	0.0226127
	troops	0.0188453
	foreign	0.015616
	minister	0.0145395
	steel	0.0142704
	prime	0.013194
	government	0.0126558
	trade	0.0123867
	tariffs	0.0121176
	sanctions	0.0118485
	countries	0.0113103
	british	0.0113103
	spain	0.0107721
	nations	0.0102338
	britain	0.00942652
	tony	0.00942652
	international	0.00888831
	south	0.0083501
Topic 31
	washington	0.0310452
	melanie	0.0198826
	group	0.0182491
	war	0.0133485
	street	0.0130762
	visit	0.0117149
	nov	0.0114427
	trip	0.0111704
	friday	0.0108982
	plane	0.0108982
	news	0.0103537
	late	0.0100814
	evening	0.00953688
	planned	0.00899237
	major	0.00872011
	wall	0.00844785
	oct	0.00844785
	piece	0.00817559
	yesterday	0.00790334
	wednesday	0.00763108
Topic 32
	kerry	0.131669
	bush	0.112485
	president	0.0452243
	john	0.0379158
	kerrys	0.0254686
	general	0.0248977
	campaign	0.0246693
	bushs	0.018046
	election	0.0161047
	democratic	0.0158763
	war	0.0138208
	presidential	0.0127931
	iraq	0.0110802
	voters	0.0102808
	vote	0.00925305
	republicans	0.00913886
	senator	0.00902466
	republican	0.00879627
	times	0.00811111
	george	0.00799691
Topic 33
	policy	0.0244433
	question	0.0214108
	issues	0.0205189
	issue	0.0149891
	politics	0.0126702
	americans	0.0119566
	questions	0.0112431
	public	0.0103512
	tom	0.00999446
	attention	0.00928094
	answer	0.00910256
	nation	0.00856742
	national	0.00856742
	president	0.00838904
	weve	0.00821066
	matter	0.00803228
	foreign	0.00803228
	view	0.00803228
	lack	0.0078539
	media	0.0078539
Topic 34
	republican	0.0542464
	conservative	0.0495112
	party	0.0305702
