Topic 1
	john	0.0232888
	sunday	0.0207453
	governor	0.0203539
	clinton	0.0183974
	campaign	0.0164408
	sun	0.0138973
	chairman	0.013506
	bill	0.0125277
	shows	0.0113537
	adviser	0.0111581
	gov	0.0109624
	edition	0.0101798
	sen	0.0101798
	national	0.00998415
	george	0.00998415
	clintons	0.00978849
	cnn	0.00881021
	cbs	0.00881021
	sens	0.00822324
	press	0.00802759
Topic 2
	jobs	0.0295928
	economy	0.0244862
	economic	0.0198301
	growth	0.0141227
	bush	0.0136721
	job	0.0121702
	rate	0.0117196
	year	0.0115694
	numbers	0.011269
	labor	0.010518
	month	0.00931646
	percent	0.00901607
	news	0.00826509
	years	0.0081149
	report	0.00781451
	market	0.00766431
	number	0.00751412
	million	0.00721373
	change	0.00676314
	reported	0.00661295
Topic 3
	kerry	0.0997974
	john	0.0465533
	edwards	0.0377856
	president	0.027902
	general	0.0242355
	kerrys	0.0226413
	presidential	0.0223225
	democratic	0.0207284
	campaign	0.0200907
	senator	0.0175401
	sen	0.0132359
	nominee	0.0118012
	candidate	0.0118012
	democrats	0.0116418
	bush	0.0114824
	choice	0.0114824
	running	0.0110041
	ticket	0.0103665
	vice	0.0102071
	nomination	0.00956942
Topic 4
	campaign	0.0663955
	ads	0.0435478
	media	0.0365942
	political	0.0238459
	running	0.0160644
	television	0.0158988
	advertising	0.0154022
	campaigns	0.0140776
	negative	0.0119253
	million	0.0107664
	money	0.00993858
	time	0.00861407
	early	0.00861407
	election	0.00844851
	weeks	0.00762069
	buy	0.00762069
	effort	0.00728957
	base	0.00695844
	general	0.00662732
	groups	0.00662732
Topic 5
	percent	0.0987167
	poll	0.0566587
	voters	0.0363443
	polls	0.0189903
	vote	0.0187861
	polling	0.0171528
	lead	0.0159278
	race	0.0155195
	numbers	0.013682
	margin	0.0126612
	support	0.0123549
	shows	0.0107216
	results	0.0103133
	survey	0.0101091
	bushs	0.010007
	time	0.00990496
	zogby	0.00929247
	percentage	0.00837372
	republican	0.0067404
	error	0.00663832
Topic 6
	marriage	0.0335677
	rights	0.0316608
	gay	0.0301352
	amendment	0.0236516
	issue	0.0225074
	support	0.0152611
	civil	0.0150704
	law	0.0144983
	vote	0.0116379
	constitution	0.0114472
	act	0.0106844
	abortion	0.0106844
	michigan	0.0106844
	ban	0.00992162
	republicans	0.00992162
	hate	0.00934954
	religious	0.00896815
	state	0.00896815
	constitutional	0.00763329
	bill	0.00763329
Topic 7
	dean	0.0859608
	primary	0.038614
	iowa	0.0341921
	kerry	0.0333293
	edwards	0.0330057
	democratic	0.030633
	deans	0.0186615
	candidates	0.0145631
	jan	0.0141317
	clark	0.0128375
	caucus	0.0127296
	win	0.0106804
	delegates	0.0100333
	gephardt	0.00981762
	candidate	0.00970977
	hampshire	0.00906266
	caucuses	0.008092
	feb	0.00798415
	race	0.00776844
	john	0.00766059
Topic 8
	states	0.0844469
	state	0.0429387
	votes	0.0175901
	gore	0.0144216
	virginia	0.0128373
	swing	0.012362
	battleground	0.0122036
	california	0.0118867
	electoral	0.011253
	south	0.0107777
	races	0.0104609
	democratic	0.00998558
	won	0.00998558
	west	0.0095103
	win	0.00935187
	presidential	0.00919344
	wisconsin	0.00903501
	blue	0.00887658
	pennsylvania	0.00887658
	governor	0.00871815
Topic 9
	bush	0.0729898
	kerry	0.0691223
	debate	0.0308438
	general	0.0215221
	election	0.0180513
	bushs	0.0149771
	president	0.0144813
	polls	0.0120021
	iraq	0.0117046
	news	0.00972124
	note	0.00972124
	voters	0.00952291
	kerrys	0.00952291
	times	0.00932457
	issues	0.00922541
	won	0.0089279
	oct	0.0083329
	debates	0.00793624
	george	0.00783707
	race	0.00783707
Topic 10
	republicans	0.0407847
	delay	0.0382909
	house	0.0315431
	committee	0.0269956
	democrats	0.0252353
	republican	0.0228882
	senate	0.0184875
	bill	0.0181941
	leader	0.0168738
	majority	0.0159937
	ethics	0.0143801
	texas	0.0132065
	congress	0.0129132
	gop	0.0117396
	tom	0.0114462
	democratic	0.00997932
	congressional	0.00939255
	rep	0.00865909
	delays	0.00821901
	investigation	0.00792563
Topic 11
	news	0.0492069
	media	0.0259357
	house	0.0219463
	press	0.0181232
	time	0.0159623
	fox	0.0147987
	white	0.0136351
	source	0.0133027
	reporters	0.0111418
	rove	0.00964578
	article	0.00947955
	plame	0.00898088
	journalists	0.00881466
	information	0.00864844
	piece	0.00731865
	reports	0.0069862
	york	0.0069862
	josh	0.00681998
	conference	0.00648753
	fair	0.00632131
Topic 12
	tom	0.0401781
	schaller	0.0335154
	campaign	0.0176424
	people	0.0156827
	night	0.0154868
	high	0.0125473
	remember	0.0119594
	john	0.0099998
	trapper	0.00980384
	precinct	0.00941191
	moines	0.00882402
	event	0.00862806
	des	0.00862806
	heard	0.0084321
	tonight	0.00804017
	late	0.00804017
	monday	0.00764824
	left	0.00725632
	school	0.00725632
	room	0.00725632
Topic 13
	war	0.0367955
	iraq	0.0225929
	united	0.0221871
	terrorism	0.0198876
	terrorists	0.0179939
	states	0.0177234
	terrorist	0.0170471
	attacks	0.0151534
	bin	0.0150181
	terror	0.0144771
	attack	0.0136655
	bush	0.0128539
	laden	0.0119071
	saudi	0.0117718
	nations	0.011366
	government	0.0104192
	country	0.00987813
	countries	0.0096076
	administration	0.00893129
	afghanistan	0.00825497
Topic 14
	abu	0.0269035
	ghraib	0.0233588
	american	0.0225248
	prisoners	0.0183547
	military	0.0162696
	war	0.0156441
	rights	0.0146015
	torture	0.014393
	prison	0.0137675
	abuse	0.0137675
	rumsfeld	0.013142
	abuses	0.012308
	human	0.0112654
	soldiers	0.0106399
	people	0.0104314
	iraqi	0.0102229
	held	0.00897185
	detainees	0.0075123
	report	0.00730379
	scandal	0.00709529
Topic 15
	reagan	0.0161056
	research	0.015221
	science	0.0146902
	energy	0.0141594
	environmental	0.0125671
	found	0.0116824
	study	0.0106208
	years	0.00991313
	reagans	0.00902848
	cell	0.00902848
	environment	0.00778998
	problems	0.00778998
	gas	0.00743613
	scientists	0.00743613
	university	0.0072592
	health	0.00708227
	public	0.00690534
	stem	0.00655149
	oil	0.00637456
	including	0.0060207
Topic 16
	theyre	0.010719
	knew	0.010719
	put	0.010232
	heard	0.00925795
	truth	0.00844627
	oct	0.00844627
	youre	0.00763458
	expect	0.00747224
	ive	0.00714756
	asked	0.00714756
	explosives	0.00698523
	top	0.00682289
	sort	0.00666055
	people	0.00666055
	reason	0.00633588
	isnt	0.00617354
	looked	0.00617354
	number	0.00617354
	entire	0.0060112
	video	0.0060112
Topic 17
	media	0.0322153
	blog	0.0246941
	bloggers	0.021424
	community	0.0191349
	internet	0.0188079
