aarp 6880
abandon 3625
abandoned 4870
abandoning 3355
abb 5955
abc 1405
abcs 4444
abdullah 4835
ability 1534
aboard 3522
abortion 1336
abortions 2807
abraham 1724
abrams 6871
abroad 4395
absence 4637
absent 980
absentee 4099
absolute 4078
absolutely 5012
abstain 104
absurd 4116
abu 2839
abuse 2859
abuses 2860
academy 6506
accent 4570
accept 2139
acceptable 6312
acceptance 3687
accepted 4381
accepting 1642
access 776
accident 2840
accidentally 3523
accidents 5126
accomplish 4117
accomplished 720
accomplishment 2587
account 105
accountability 6447
accountable 2723
accounting 3414
accounts 4818
accuracy 5527
accurate 4651
accurately 777
accusations 226
accused 227
accusing 4847
achieve 3201
achieved 2588
achievements 6321
acknowledge 5321
acknowledged 2791
aclu 5006
act 778
actblue 5585
acted 2406
acting 3320
action 0
actions 3273
active 3380
actively 3099
activism 3356
activist 4549
activists 4536
activities 5102
activity 2941
actor 4400
acts 4223
actual 3032
adam 6233
adams 2331
add 607
added 1
adding 2517
addition 492
additional 2319
address 1157
addressed 3601
addresses 1158
addressing 5644
adds 2568
adjust 5660
adjusted 5528
adjustments 2244
admin 106
administration 2
administrations 1535
administrative 3719
administrator 5453
admire 4537
admission 2320
admit 304
admits 4652
admitted 2808
admitting 1643
ado 5696
adopt 4492
adopted 5825
adopting 6758
ads 305
adult 6353
adults 3720
advance 4445
advanced 6668
advantage 228
advantages 1939
adventure 6178
advertise 5190
advertisement 6845
advertisements 6273
advertiser 6084
advertisers 3183
advertising 107
advice 1536
advised 2140
adviser 2724
advisers 2725
advisor 493
advisory 5793
advocacy 5727
advocate 3202
advocates 3974
affair 1906
affairs 2460
affect 2461
affected 3721
affiliate 2689
affiliated 2141
affiliates 6572
affiliation 5054
afford 2690
afghan 5815
afghanistan 4021
aflcio 6154
afraid 608
africa 1725
african 3722
africanamerican 3952
afscme 5384
aft 6881
aftermath 1625
afternoon 1191
afterward 3677
age 779
aged 6092
agencies 4493
agency 1493
agenda 780
agent 2742
agents 2960
ages 5973
aggressive 3626
aggressively 6249
agree 3055
agreed 2691
agreement 3508
agreements 6155
agrees 5074
agriculture 6739
ahead 1644
ahmad 5995
ahmed 3524
ahnold 2181
aid 1726
aide 229
aided 1727
aides 2182
aim 1728
aimed 4728
aims 6490
aint 1252
air 1487
airborne 3796
aircraft 3525
aired 494
airing 5845
airplane 6675
airport 4653
airwaves 3203
akin 6222
aksen 609
alabama 2462
alan 981
alarm 3602
alas 3820
alaska 1443
albuquerque 3842
alert 3033
alerts 2961
alex 5322
alexander 2142
alexanders 1940
alhusainy 1729
ali 1582
alice 5826
alienated 3056
alive 1092
allawi 2942
allday 3953
allegation 4729
allegations 2183
alleged 2184
allegedly 3017
allegiance 3627
allegory 6792
allen 2920
alliance 6354
alliances 3
allied 2861
allies 721
allimportant 5889
allowed 1730
allowing 3057
ally 722
alongside 3975
alqaeda 4881
alqaida 4494
alsadr 2213
alternative 1337
alternatives 6416
altogether 4550
altsite 108
alzheimers 6013
amazing 3184
amazingly 5873
amazon 5645
ambassador 2921
ambitions 4161
ambitious 2245
ambush 4746
amdt 6771
amendment 3204
amendments 5861
america 723
american 306
americanled 5535
americans 1494
americas 681
amid 4022
amidst 5342
ammo 4363
ammunition 5385
amount 1381
amounts 6614
amp 538
amphibians 6863
ample 6841
analogy 1645
analyses 6174
analysis 307
analyst 610
analysts 2431
analyze 4730
analyzed 1495
anchor 3018
ancient 6596
andor 3107
andrea 3539
andrew 4190
andy 6156
anecdotal 109
anemic 6409
anew 6132
angeles 4484
anger 1444
angered 5258
angry 2999
angst 2263
ann 4427
annenberg 6138
anniversary 3058
announce 1253
announced 682
announcement 1254
announces 6414
announcing 4079
annoying 2246
annual 3415
anonymity 2332
anonymous 5121
answer 415
answered 1646
answering 6525
answers 230
anthony 4342
antiabortion 4224
antiamerican 1072
antibush 3205
anticipated 5929
antidean 6852
antigay 4587
antikerry 2981
antiwar 4
anxiety 5075
anymore 1907
anytime 6402
apologies 3526
apologists 4563
apologize 3628
apology 3603
appalling 1941
apparatus 4495
apparent 3893
apparently 1073
appeal 1647
appealed 3894
appealing 6410
appeals 3629
appearance 1338
appearances 5305
appeared 2862
appearing 6049
appears 1074
applause 3821
apple 2407
apples 462
application 5363
applications 6727
applied 5466
applies 6441
apply 5055
appointed 3472
appointment 4725
appreciated 2247
appreciation 4293
approach 416
approached 3540
approaches 6022
approaching 4382
appropriations 6507
approval 308
approve 5
approved 5963
approximately 1093
apr 6489
april 683
aps 6856
apt 5948
arab 1731
arabia 3604
arabic 1732
arabs 1733
arafat 6660
architect 5340
archives 4654
archpundit 3406
arctic 6129
area 1734
areas 781
arena 6223
arent 3822
arg 2071
argue 5142
argued 5013
argues 2387
arguing 3500
argument 2143
arguments 3148
ari 3108
aristide 6736
arizona 2589
arkansas 1445
arlen 6582
arlington 6237
arm 5996
armed 3381
armitage 5536
armor 6102
armored 6103
arms 3630
armstrong 4598
army 2863
armys 5997
arnold 982
arrest 4080
arrested 2962
arrests 6566
arrive 3109
arrived 539
arrives 1735
arrogance 724
arrogant 5259
art 5529
article 1236
articles 1692
articulate 5775
artillery 4954
asap 110
ashamed 6491
ashcroft 3605
ashcrofts 4655
asia 1255
asian 4191
asked 782
asks 5837
aspect 4990
aspects 4496
aspirations 6313
ass 725
assassination 6326
assault 6
assembled 1736
assembly 4023
asserted 6879
assertion 5265
assertions 1942
asses 3438
assess 1339
assessment 2026
assessments 6238
asset 5349
assets 2659
asshole 2569
assholes 3606
assigned 5964
assignment 4588
assist 5475
assistance 4497
assistant 4111
associate 5127
associates 2144
association 2333
assume 495
assumed 4401
assumes 5609
assuming 1648
assumption 4300
assumptions 6394
assure 3723
assured 5241
atlanta 111
atlantic 5442
atlarge 6161
atomic 5229
atrios 417
atrocities 5624
attached 4971
attack 7
attacked 4134
attacking 309
attacks 983
attempt 112
attempted 5710
attempting 3895
attempts 418
attend 2943
attendance 5754
attended 5974
attending 2408
attention 783
attitude 8
attitudes 5507
attorney 4656
attorneys 4697
attract 3059
attractive 5195
attributed 2590
audience 1446
audio 6281
aug 9
august 684
austin 5103
australia 4901
australian 3607
author 984
authorities 5421
authority 713
authorization 6157
authorize 2726
authorized 5998
authors 4887
automated 6664
auxiliary 6618
average 3896
avoid 3702
avoided 4315
avoiding 6234
await 5625
awaiting 5874
award 3843
awarded 2570
awards 5728
aware 3227
awareness 3608
awesome 2072
awful 4402
awol 985
axelrod 3703
ayatollah 6688
baathist 1737
baby 4041
backed 3274
backers 5729
background 3797
backing 1943
backs 5432
bad 394
badly 611
baer 310
bag 4349
baghdad 1583
baghdads 6478
bags 4364
baker 6126
balance 2087
balanced 4731
bald 113
ball 5794
ballot 496
ballots 2388
ban 3206
band 3382
bandwagon 2027
bang 3473
bank 2282
banking 6423
banks 4747
banned 3631
banner 6384
banning 5014
bar 5343
barack 986
barbara 2409
barbero 6633
barbour 6889
barely 3240
barend 1566
bargaining 4463
barnes 6888
barrage 2591
barrel 5999
barrels 6268
barrier 5011
barring 5682
barry 5426
bars 5015
bartlett 5221
base 1340
baseball 1447
based 1649
baseline 4599
bases 1256
bashing 2410
basic 3844
basically 2432
basis 3275
basketball 2809
basra 6604
bastion 4732
batch 2763
battalion 2214
battle 10
battlefield 5180
battleground 1650
battlegrounds 2264
battles 4056
bay 2810
bayh 5344
bbc 3400
beach 5443
beacon 5364
bean 4225
bear 4118
bears 4963
beasley 5840
beat 2463
beaten 2864
beating 2616
beats 6250
beauprez 4226
beautiful 3000
beauty 4192
bed 2464
beef 4764
beer 6438
beers 6657
began 1738
begging 6680
begin 2982
beginning 1094
begins 2283
begun 1496
behalf 3207
behavior 726
beheading 3060
beings 3337
belief 3823
beliefs 3897
believed 3898
believes 11
believing 5323
bell 4316
belongs 5411
belt 2334
beltway 6685
ben 3208
bench 3541
beneath 6674
beneficiary 3474
benefit 2145
benefits 3110
bennett 6576
benson 6867
berg 5587
berger 4657
berkeley 5683
bet 2465
beth 5541
betrayal 6014
betrayed 6242
betting 3439
bias 4571
bible 6468
bid 2562
biden 1406
bigger 1448
biggest 1382
bill 987
billion 1878
billions 6540
billmon 3416
bills 3309
bin 1095
bio 4446
biological 3724
bipartisan 3061
bird 2811
birth 6868
birthday 3111
bishops 5476
bit 685
bitch 4820
bite 497
