Topic 1
	times	0.0342468
	clinton	0.0308374
	article	0.0255009
	read	0.0226844
	note	0.0214985
	washington	0.0207573
	piece	0.0173479
	sun	0.0163103
	york	0.0160138
	papers	0.014235
	left	0.0134938
	yesterday	0.0123079
	long	0.0120114
	couple	0.0117149
	weekend	0.0114185
	todays	0.0112702
	clintons	0.0100843
	saturday	0.00978787
	magazine	0.00934316
	editors	0.00830551
Topic 2
	election	0.0686181
	general	0.0554293
	voters	0.0472647
	ohio	0.0347039
	voter	0.0318777
	vote	0.0224571
	oct	0.021515
	people	0.0194739
	state	0.0190028
	voting	0.0175897
	gotv	0.0174327
	county	0.0166477
	registered	0.0141355
	registration	0.0136645
	elections	0.0120944
	share	0.00879714
	ballots	0.0081691
	florida	0.00801209
	october	0.00801209
	paper	0.00769807
Topic 3
	jobs	0.0360062
	economy	0.0348341
	job	0.0266291
	years	0.0197637
	economic	0.0194288
	growth	0.0159124
	numbers	0.0149077
	lost	0.0135681
	street	0.0132333
	current	0.0128984
	year	0.0127309
	losing	0.0120611
	record	0.0115588
	impact	0.0115588
	wont	0.010889
	rising	0.0103866
	whats	0.00954939
	direction	0.00938195
	journal	0.00904705
	market	0.00871215
Topic 4
	time	0.0391046
	thought	0.0252157
	remember	0.024159
	weve	0.0206867
	youre	0.0163087
	trapper	0.0161578
	start	0.0157049
	guy	0.0141952
	lets	0.0137423
	lot	0.0131384
	whats	0.0131384
	bad	0.0128365
	ready	0.0126855
	country	0.0117797
	hasnt	0.0114778
	apparently	0.0114778
	happen	0.0110249
	ive	0.010723
	hope	0.010572
	youve	0.010572
Topic 5
	press	0.0209623
	investigation	0.0174156
	federal	0.0145138
	documents	0.0137077
	office	0.012418
	evidence	0.0119344
	release	0.0112895
	allegations	0.00967741
	including	0.00919377
	involved	0.00887135
	criminal	0.00871014
	reports	0.00871014
	reported	0.00790407
	grand	0.00790407
	meeting	0.00774286
	attorney	0.00758165
	records	0.00725923
	details	0.00709801
	charges	0.00709801
	law	0.00709801
Topic 6
	kerry	0.400722
	bush	0.19943
	kerrys	0.066623
	general	0.0627464
	john	0.0397744
	group	0.0114902
	wins	0.00603431
	massachusetts	0.00603431
	wait	0.00531644
	senator	0.00531644
	front	0.00388069
	loses	0.00359354
	summary	0.00359354
	mar	0.00344996
	core	0.00330639
	moderates	0.00301924
	half	0.00287566
	apr	0.00287566
	promoted	0.00287566
	shown	0.00273209
Topic 7
