Topic 1
	issues	0.0306175
	policy	0.0285837
	americans	0.0274062
	health	0.0254794
	care	0.024302
	issue	0.0223752
	people	0.0186287
	america	0.0157385
	important	0.0140258
	real	0.0127413
	families	0.0110286
	americas	0.0098511
	high	0.00952997
	children	0.00952997
	plan	0.00931588
	values	0.00931588
	view	0.00931588
	class	0.00931588
	policies	0.00920884
	personal	0.00899475
Topic 2
	november	0.107858
	governor	0.0218165
	account	0.0213588
	electoral	0.0205198
	senate	0.0176212
	contact	0.0146083
	house	0.0138074
	trouble	0.0116716
	scoop	0.0112139
	challenger	0.0107944
	voter	0.0107181
	profile	0.0105656
	steal	0.0105274
	section	0.0104893
	parecommend	0.0104893
	duderino	0.0104893
	create	0.0104511
	needed	0.010413
	kossacks	0.010413
	recommended	0.0103749
Topic 3
	theyre	0.0332221
	thought	0.027132
	isnt	0.0255818
	bad	0.025471
	lot	0.0187165
	time	0.01772
	line	0.0176092
	attention	0.0171663
	long	0.0169449
	sort	0.0141766
	simply	0.0141766
	reason	0.0138444
	guy	0.013623
	find	0.0134015
	bring	0.0120727
	moment	0.0120727
	rove	0.0111869
	remember	0.010744
	heard	0.010744
	talking	0.0105225
Topic 4
	election	0.0441594
	voting	0.0336461
	poll	0.0310487
	republicans	0.0268434
	general	0.0267197
	city	0.0226381
	important	0.019917
	nov	0.0196696
	democratic	0.0190512
	north	0.0189275
	planned	0.0188038
	bush	0.0186801
	heart	0.0183091
	view	0.0178143
	dem	0.0174433
	polls	0.0168249
	carolina	0.0152169
	victory	0.0148459
	husband	0.0145985
	voters	0.0144748
Topic 5
	dean	0.133345
	edwards	0.0699405
	primary	0.064001
	clark	0.0608084
	kerry	0.0484096
	democratic	0.0423958
	gephardt	0.0389805
	lieberman	0.0340804
	iowa	0.0314818
	deans	0.0194542
	jan	0.0181178
	kucinich	0.0158905
	sharpton	0.0145541
	candidates	0.0144056
	poll	0.0106934
	results	0.0106191
	feb	0.0101737
	hampshire	0.00995092
	braun	0.00943121
	dec	0.00883725
Topic 6
	administration	0.0629045
	intelligence	0.0307487
	bush	0.0286344
	commission	0.0236128
	security	0.0187674
	officials	0.0174459
	attacks	0.0163007
	terrorism	0.0158602
	report	0.0153316
	cia	0.0146268
	terrorist	0.0133934
	information	0.0118077
	national	0.0112791
	white	0.0105743
	sept	0.0102219
	rice	0.00986952
	richard	0.00978143
